colony_id,host_genus,timepoint,site,host.afdw.mg.cm2,sym.afdw.mg.cm2,am,aqy,rd,ik,ic,calc.umol.cm2.hr,cells.mg.afdw,chla.ug.mg.afdw,chlc2.ug.mg.afdw,prot.mg.mgafdw,cre.umol.mg.afdw,chla.ug.cell,chlc2.ug.cell,ratio.afdw.mg.cm2,total.chl.afdw,total.chl.cell,A1/A1ee,A1/A1ee-A1ep-A1eq,A1/A1gb-A1ee,C1/C42.2/C42g/C42a-C1b-C1au-C1az-C3-C42h,C116-C116af-C116ag-C116q,C15-C15bn-C15by,C15-C15bn-C15by-C15ai,C15-C15bn-C15dq,C15-C15by-C15ai,C15-C15he,C15-C15kl,C15-C15kl-C15he,C15-C15kl-C15he-C15vz,C15-C15kl-C15pm,C15-C15l-C15bm-C15n,C15-C15l-C15n,C15-C15l-C15n-C15bb-C15.8,C15-C15wa-C15kl-C15he-C15vz,C15/C116,C15/C116-C15h,C15/C116ai-C116aj,C15/C15ev,C15/C93a,C15h/C3,C1d,C1d-C42.2-C1-C1k-C1b-C3cg,C1d/C1/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,C1d/C42.2,C1d/C42.2/C1/C3cg-C1b-C3cw-C115k-C45c,C1d/C42g-C42.2-C1-C42a-C1b,C3/C115d,C3ae/C3f-C3bj,C42a/C42.2/C1/C42b-C1b-C1az-C1au-C3,C42g/C1/C42.2/C42a-C42h-C1b-C42b-C1ew-C42br,C91,D1,D1-D17d-D1r-D17c,D1-D1u-D1jb,D1/D4-D6-D2.2-D1h,G3a/G3ae-G3ai-G3bi-G3bj
POC-391,Pocillopora,timepoint3,Hilton,1.579590224712143,0.6944504771707525,0.5015979309664179,0.001917515,0.3677300264971432,261.5874667929368,281.97848270959423,0,138938.93893894082,0.8943843843843962,0.49914414414415087,0.2391362926306031,0.047299825,6.437247838616713e-6,3.592543227665706e-6,0.30538172715895134,1.393528528528547,1.002979106628242e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-391,Pocillopora,timepoint4,Hilton,1.8776762905971616,0.38861360044200893,0.6402337155894949,0.002294337,0.28373233917888546,279.04954878828164,137.95312715059353,3.138974442689262e-4,77611.94029850795,0.7206334991708173,0.23485572139303637,0.19966432714468163,0.04783341982368429,9.285085470085472e-6,3.026025641025642e-6,0.17147568013190778,0.9554892205638535,1.2311111111111114e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
POC-394,Pocillopora,timepoint1,Hilton,1.9516430124238184,0.32475339726729413,1.2873395954716986,0.002758461,0.3743778412175337,466.6875455086455,141.8506943425054,0.0118321421256166,279466.6666666638,NA,NA,0.22157190676211697,0.01363869994474981,NA,NA,0.14266117969820571,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-394,Pocillopora,timepoint2,Hilton,1.4167483304359323,NA,1.312730510423362,0.0018175,0.3728757894800084,722.2724929523439,213.97194029598143,0.081912605,407630.52208835,2.793919678714836,0.9159397590361376,0.3286005201426078,-0.014982205,6.854049261083743e-6,2.2469852216748785e-6,NA,3.709859437750974,9.10103448275862e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-394,Pocillopora,timepoint4,Hilton,2.221069627725905,0.4503835633999708,0.5188163877583112,0.001872604,0.2342686000804728,277.0560437403979,140.21100712811844,0.001117878,41087.96296296289,0.26418171296296244,0.099701389,0.099917687,0.02836825858561657,6.429661971830984e-6,2.426535211267605e-6,0.1685912240184744,0.36388310185185113,8.85619718309859e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-395,Pocillopora,timepoint1,Hilton,1.9612685768568885,0.7297743541792976,1.315436618981462,0.003745704,0.6398233400064258,351.1854206119043,195.4993036386532,0.2092238152840961,101550.38759689617,0.7083779069767229,0.2596162790697594,0.2348458828030888,0.030312786,6.975629770992366e-6,2.55652671755725e-6,0.27118644067796344,0.9679941860464822,9.532156488549616e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034691815,0,0,0.9653081845739306,0,0,0,0,0,0
POC-395,Pocillopora,timepoint2,Hilton,1.0819955028823671,0.4163628264255879,0.787783295,0.001177313,0.3187253085133604,669.1364322572623,296.0332966607375,0.097096086,138818.5654008453,1.1380632911392523,0.251177215,0.29696344891438387,0.02045500427017016,8.198206686930092e-6,1.8093920972644376e-6,0.2778793418647013,1.3892405063291284,1.0007598784194527e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-395,Pocillopora,timepoint3,Hilton,2.260993951869865,1.325410247647843,0.8748293043665538,0.003201222,0.3113708113583417,273.2797653820826,104.08195204332716,0,122222.22222222356,1.131729885057484,0.39000862068965936,0.2633868643369196,0.075797903,9.259608150470225e-6,3.190979623824451e-6,0.3695652173913028,1.5217385057471433,1.2450587774294674e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-395,Pocillopora,timepoint4,Hilton,3.0490057672178925,0.9241706921753612,0.6011909450972185,0.001606927,0.2700978649517486,374.12451994181407,188.14002766593012,3.064367559060954e-4,63561.07660455493,0.32047619047619086,0.15428571428571444,0.15095663005919474,0.040690664,5.042019543973943e-6,2.427361563517915e-6,0.23260247855100097,0.4747619047619053,7.469381107491858e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC-40,Pocillopora,timepoint1,Manava,2.3458031985552283,0.4591784984406008,0.7859943588727446,0.003515355,0.38781534949195023,223.58891533269227,126.83445112276507,0,146572.10401891108,1.812008865248209,1.2026808510638185,0.23102489219428143,0.013840095,1.2362576612903224e-5,8.205387096774196e-6,0.16370106761565922,3.014689716312027,2.0567963709677423e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-40,Pocillopora,timepoint2,Manava,2.2946351203271864,0.6723814538633011,1.0171393342319113,0.00262328,0.5687930354047076,387.73569249982165,261.54168966940483,0.1558214633676366,63081.395348836806,1.0193275193798386,0.3119709302325561,0.25118840184783214,0.03969326471046337,1.6158924731182795e-5,4.9455299539170504e-6,0.2266187050359676,1.3312984496123947,2.1104454685099847e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-40,Pocillopora,timepoint3,Manava,1.6130283885865857,0.569304137,0.819758609,0.004002317,0.7064350851044274,204.82100279420231,347.9219948648381,0.10460007783487442,88496.73202614412,2.0419869281045835,1.44268627450981,0.3340055833749858,0.065881847,2.30741506646972e-5,1.6302141802067956e-5,0.26086956521739174,3.4846732026143936,3.937629246676516e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-40,Pocillopora,timepoint4,Manava,2.8858981102703023,0.8227879718643031,0.8655003604799525,0.003430142,0.5369024520604354,252.32201743828185,199.56379376004531,0.003958247,58776.59574,0.5369840425531929,0.17269680851063884,0.14795659097233035,0.03467873,9.136018099547513e-6,2.9381900452488704e-6,0.22185430463576244,0.7096808510638317,1.2074208144796383e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9737161342498988,0.02628386575010109,0,0,0,0,0,0,0,0,0
POC-41,Pocillopora,timepoint1,Manava,2.138336709815887,1.176085190398738,1.1953134934039125,0.004453165,0.5437797428510517,268.4188868138276,137.1217047743148,0.002277748,134809.0277777773,0.9111393229166632,0.26027343749999915,0.3374610556329946,0.03179550799468442,6.758741146168705e-6,1.9306825499034137e-6,0.3548387096774194,1.1714127604166624,8.68942369607212e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC-41,Pocillopora,timepoint2,Manava,2.702095448792127,1.0159878887457732,0.7949465671020008,0.001526655,0.3344398564472572,520.7114889,241.47708539167203,0,147166.66666666628,1.0000199999999977,0.24702999999999944,0.22536427566116937,0.02649945547650049,6.795152887882221e-6,1.6785730464326163e-6,0.27325581395347537,1.2470499999999969,8.473725934314837e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-42,Pocillopora,timepoint1,Manava,2.391567480913751,0.8937828833779626,1.580096577,0.002467268,0.48091493677475766,640.4236415638491,204.6259364062157,2.953471801850699e-4,176885.64476885588,1.736030413625299,1.2312992700729883,0.2202621848787314,0.01729187261695006,9.814422283356262e-6,6.96099037138927e-6,0.2720510095642882,2.9673296836982876,1.6775412654745533e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-42,Pocillopora,timepoint2,Manava,1.7690303794526132,0.3974260030551085,0.6504199352622034,0.001468268,0.3130591708259553,442.9843418,243.24637086088157,0.199053157,101940.63926940654,1.0373447488584489,0.27213013698630184,0.20301959695237023,-0.009344611,1.0175968645016797e-5,2.6694960806271006e-6,0.18344519015659988,1.3094748858447507,1.2845464725643896e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
POC-42,Pocillopora,timepoint3,Manava,1.2016650116390584,0.44262768774043526,0.5350848496932086,0.002930263,0.5802736646435606,182.6064013519736,NA,0.016211786,173621.10311750908,1.169472422062371,1.395251798561176,0.28797193015182615,0.04238061158247604,6.735773480662983e-6,8.036187845303869e-6,0.2691903259726627,2.564724220623547,1.4771961325966852e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-42,Pocillopora,timepoint4,Manava,3.579040905696332,0.8483652517206351,0.5315307430925611,0.002011078,0.2191126092530184,264.3013781442272,119.58641863805796,6.515715196441808e-4,53317.901234568126,0.6854768518518549,0.25531018518518633,0.1762692360189559,0.048104925,1.2856410998552823e-5,4.7884515195369045e-6,0.1916167664670701,0.9407870370370413,1.764486251808973e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-43,Pocillopora,timepoint1,Manava,2.885260505,0.3585566453313585,1.2076965653547365,0.003482548,0.512586215,346.7853158377605,162.55518360929565,0.003674009,164956.07951918544,1.0701165048543633,0.39104854368931863,0.2292391369885217,0.018057779,6.48728139013453e-6,2.3706221973094188e-6,0.1105354058721977,1.4611650485436818,8.85790358744395e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-43,Pocillopora,timepoint2,Manava,1.9826291268644007,0.4295696441539479,0.7187999930850631,0.001072349,0.18906756470461225,670.304174,182.7466504981157,0.11553772166375852,41872.42798353948,0.8900810185185268,0.22767361111111323,0.21924054443554564,-0.001408158,2.1256971744471746e-5,5.437315724815725e-6,0.178082192,1.11775462962964,2.669428746928747e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-43,Pocillopora,timepoint3,Manava,1.250856050920852,0.6802408187030327,0.697090692,0.005095126,0.5736768267038412,136.81520940775926,198.19224490210897,0.028623998,126591.7602996264,2.0035861423221126,1.2467696629213578,0.26064569102381824,0.041986652,1.5827144970414206e-5,9.8487426035503e-6,0.35225618631732425,3.2503558052434705,2.5675887573964504e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-43,Pocillopora,timepoint4,Manava,3.635425055489753,0.5265098356226617,1.1482747310548198,0.004095875,0.4678655173881513,280.34904461306235,125.0821974755832,0.001018354,70977.01149425258,0.7318764367816061,0.34315948275861924,0.14315900562467013,NA,1.0311457489878542e-5,4.834797570850202e-6,0.1265060240963872,1.0750359195402253,1.5146255060728743e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-44,Pocillopora,timepoint1,Manava,2.314735698,0.5233315491040378,0.9842912023221966,0.002364792,0.4539685610642371,416.2273807,216.3553673,0,124275.36231883868,1.637708333333309,1.053152173913028,0.2327516923788008,0.02725456771779855,1.3178061224489798e-5,8.47434402332362e-6,0.1843971631205704,2.6908605072463367,2.1652405247813417e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-44,Pocillopora,timepoint2,Manava,2.2581147693886656,0.6270467458797879,0.8834956475122024,0.002330765,0.45472150826879976,379.0581930866317,227.5484053567722,0,65785.12396694174,1.2719504132231323,0.3959834710743778,0.2311478011039548,0.021900376,1.9334924623115575e-5,6.019346733668343e-6,0.2173350582147369,1.6679338842975104,2.5354271356783917e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-44,Pocillopora,timepoint3,Manava,NA,0.2930989754299726,0.8081534435209069,0.004602375,0.6744228896494745,175.5948542706018,265.9623939429273,0.005110759,NA,NA,NA,NA,NA,7.062725563909776e-6,3.417349624060152e-6,NA,NA,1.0480075187969928e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-44,Pocillopora,timepoint4,Manava,3.416283315989721,0.7108629930241206,0.7396833247860406,0.002875776,0.3843912149208234,257.2117155892485,156.4493858218511,0,44781.14478114469,0.8310664983164968,0.2701792929292924,0.2012459441240057,0.05062657,1.85584022556391e-5,6.0333270676691725e-6,0.17224080267558464,1.1012457912457891,2.459172932330827e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-45,Pocillopora,timepoint1,Manava,1.7684614539906522,0.5395306130818979,1.111856815222088,0.002789043,0.3809708704316462,398.6517552055116,145.39712033575108,0.005455205,187570.62146892695,1.268590395480229,0.4249830508474587,0.2506103263808133,0.027189449,6.763268072289157e-6,2.2657228915662656e-6,0.2337662337662351,1.6935734463276877,9.028990963855423e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-45,Pocillopora,timepoint2,Manava,2.3199168046609477,-0.056240407,1.3249123615933875,0.001841789,0.33801440287989987,719.3616801323752,189.8059483260314,0,51627.384960717834,0.9793333333333244,0.25930303,0.21687355427545912,NA,1.896926086956521e-5,5.022586956521739e-6,-0.02484472,1.2386363636363524,2.3991847826086952e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-45,Pocillopora,timepoint3,Manava,1.5566557697126189,1.158238978303659,0.7698376502145935,0.003974328,0.5676337729502937,193.70261516620656,211.43005171569044,0.02575792895276783,138034.18803418905,1.4524289044289154,0.754587413,0.3734607155990371,0.083622342,1.052224036025894e-5,5.466670419363918e-6,0.4266238973536496,2.2070163170163335,1.598891077962286e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-45,Pocillopora,timepoint4,Manava,4.248316665716149,1.4319199319977314,1.1399964730913903,0.00227487,0.4342082958077648,501.1259262662559,206.43207937304084,0,79639.02989283785,0.8855617597292821,0.29652791878172907,0.15078978276841268,0.03133503,1.11196954674221e-5,3.723399433427763e-6,0.2520880789673506,1.182089678511011,1.4843094900849862e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-47,Pocillopora,timepoint1,Manava,1.7323129078575414,0.4445180291860961,0.8181318887755145,0.002882948,0.2645561711425973,283.7830601608724,96.97597943729158,0.00192029,182075.4716981136,1.625536163522016,0.5786698113207559,0.23866039101036093,NA,8.927815198618308e-6,3.178186528497409e-6,0.20420420420420787,2.204205974842772,1.2106001727115716e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-47,Pocillopora,timepoint2,Manava,2.538941474663649,0.3992865225111979,0.781019935,0.001143199,0.3314881128416232,683.1880490165163,320.2406205021894,0,26843.93795504887,0.6099658119658073,0.1739658119658107,0.14829757667728327,0.02135681363018364,2.2722665094339615e-5,6.4806367924528305e-6,0.1358936484490374,0.7839316239316181,2.9203301886792445e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13530544372483808,0,0,0,0,0,0,0,0.8646945562751619,0,0,0,0,0,0,0
POC-47,Pocillopora,timepoint3,Manava,0.7456975567683857,0.3977053636098232,0.46861831536969367,0.001461628,0.356457371,320.6139185367327,375.6836101583124,0.019300776,242633.7448559772,2.900123456790245,1.7344444444445168,0.42463035499836554,0.080321971,1.1952679782903664e-5,7.1484056987788326e-6,0.3478260869565318,4.634567901234762,1.91010854816825e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-47,Pocillopora,timepoint4,Manava,2.288642331822712,0.5810684722711374,0.8867427827414763,0.002771054,0.2559602808585923,320.0019552545257,96.47586817,0,92614.77045908096,1.0072654690618663,0.30263473053891926,0.20173900496773592,0.04854964,1.0875862068965514e-5,3.2676724137931035e-6,0.2024832855778364,1.3099001996007855,1.4143534482758618e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-48,Pocillopora,timepoint1,Manava,2.516001189941092,0.7319276188919149,1.053970132,0.002490578,0.44986516217716566,423.18294184078655,199.73500045310735,0.003609799,206060.60606060145,1.5471681818181469,0.6452181818181674,0.2249180323796932,0.01237685445532542,7.508316176470588e-6,3.131205882352942e-6,0.22535211267604704,2.1923863636363143,1.063952205882353e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-48,Pocillopora,timepoint2,Manava,-4.697454942,0.39262309961480085,1.0124148215285096,0.00190174,0.3320387104719001,532.3623923896434,184.81986987654636,0.2751842462141067,-83360.97291,-0.4469801,-0.112199005,-0.094042654,0.006302418,5.361982758620689e-6,1.3459416445623333e-6,-0.091205212,-0.559179104,6.707924403183022e-6,0.01864181091877496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9813581890812252,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-48,Pocillopora,timepoint3,Manava,2.654866009778777,1.1605557128461694,0.9917483676199526,0.004958794,0.6291627685818658,199.99788306557963,164.1358827,0.064299586,NA,1.2077952380952397,0.7815142857142865,0.1995362679652149,0.035170367,NA,NA,0.3041749502982141,1.9893095238095264,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-48,Pocillopora,timepoint4,Manava,3.024792374191728,0.8939513768312025,0.8173599201066873,0.00288857,0.3739638361748056,282.9635546517238,145.5959455039091,0,87615.00353857018,0.7695923566878958,0.25222293,0.20682076999767193,0.04899382762278417,8.78379644588045e-6,2.878764135702746e-6,0.2281219272369748,1.021815286624201,1.1662560581583196e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-50,Pocillopora,timepoint1,Manava,2.437211698001208,0.31511423974155434,0.901638464,0.003393168,0.3664396047392785,265.7217001091137,118.19492872596297,0.007054727,125117.84511784597,0.7162508417508465,0.32022222222222435,0.2319387199925263,0.02016316872407496,5.724609795479009e-6,2.559364908503767e-6,0.11449016100178376,1.0364730639730708,8.283974703982777e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-50,Pocillopora,timepoint2,Manava,1.8877922092457944,0.40067426481949264,1.341589829468454,0.002327306,0.331094052,576.4561960142546,146.8058977609078,0.19744451294705928,198639.45578231115,1.6680986394557669,0.4396224489795878,0.22136832213480845,-0.006475884,8.397619863013697e-6,2.2131678082191773e-6,0.17508417508416682,2.1077210884353548,1.0610787671232876e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-50,Pocillopora,timepoint4,Manava,3.2188906234625287,0.6197978507068207,0.7720149027106501,0.003521708,0.31796252714631446,219.2160452238284,99.08012595063836,0,46864.05603311035,0.6551814708691482,0.19766475644699089,0.14466253833372292,0.0337890382492407,1.398046875e-5,4.217832880434783e-6,0.1614608361364719,0.8528462273161391,1.8198301630434785e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008951406649616,0,0,0,0,0,0,0,0,0,0.5991048593350383,0,0,0,0,0,0
POC-52,Pocillopora,timepoint1,Manava,2.211175447911172,0.7843414796363756,1.2574487932483798,0.002791077,0.4597438541108277,450.5245,176.97164792334485,0.002435024,188364.77987421604,2.208827044025183,0.8795849056603878,0.23833629309180568,0.02459075438733791,1.1726327212020031e-5,4.66958263772955e-6,0.2618384401114107,3.088411949685571,1.6395909849749583e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-52,Pocillopora,timepoint2,Manava,2.331463648984168,0.5010906947070628,0.9445120780586111,0.002566399,0.372066432,368.0301648539991,157.7296705790755,2.037083508584572,131940.29850746234,1.1608805970149227,0.3135223880597006,0.176615539,-0.02977628,8.798529411764708e-6,2.376244343891402e-6,0.17690417690418203,1.4744029850746234,1.117477375565611e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-52,Pocillopora,timepoint3,Manava,1.3110417858795422,0.9668933170861562,0.7957417305561878,0.003439725,0.5386900741060897,231.33877973516687,212.77912477742333,0.16750929959303548,173437.49999999985,2.5485390624999984,1.2911484374999989,0.2497478782899419,0.051910787,1.4694279279279282e-5,7.444459459459459e-6,0.4244604316546747,3.8396874999999975,2.213873873873874e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-52,Pocillopora,timepoint4,Manava,2.0793227310384066,0.554486062,0.8290600623785266,0.004044564,0.4395185369601252,204.98130846231763,128.16099983181127,0.003139019,47946.127946128094,0.8465050505050531,0.25531818181818267,0.14426995454056096,0.03533939671385539,1.7655337078651683e-5,5.325105337078652e-6,0.21052631578947348,1.1018232323232358,2.2980442415730336e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POC-53,Pocillopora,timepoint1,Manava,2.2341659633240107,0.5896355532072123,0.9718550976909014,0.0044748,0.2788341592947613,217.1840343096857,65.04680736607565,0,163115.69301260205,1.5159295532646218,1.2601958762886738,0.21648616812230315,0.019173345,9.293584971910112e-6,7.725779494382022e-6,0.20880913539968793,2.7761254295532956,1.7019364466292135e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-53,Pocillopora,timepoint2,Manava,1.895208321094615,0.4548499970627002,1.0324470107549384,0.003357198,0.4569250248035991,307.5323203494468,151.77601710912714,0.19338618081177472,59242.424242425834,0.7038121212121401,0.18385454545455052,0.2053903020279927,-0.007432814,1.1880204603580562e-5,3.1034271099744265e-6,0.1935483870967717,0.8876666666666906,1.4983631713554988e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POC-53,Pocillopora,timepoint3,Manava,2.120094676961522,0.9997920160828953,0.88331528955152006,0.002539794,0.616885269,347.79015950683885,339.3559354,0.098259776,98245.61404,0.8526502923976527,0.3015368421052602,0.24974134358483385,0.037330043,8.678761904761904e-6,3.0692142857142845e-6,0.32045779685264403,1.1541871345029129,1.174797619047619e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03085674883640751,0,0,0.9691432511635923,0,0,0,0,0,0
POC-53,Pocillopora,timepoint4,Manava,2.3432515227642496,0.3919620728987658,0.8662366778603134,0.002552569,0.3646573262662501,339.35871633149725,157.49392222420144,0.007421842,48484.84848484869,0.9051191919191958,0.2964515151515164,0.202011118,0.117309365,1.8668083333333335e-5,6.114312500000001e-6,0.14330218068536407,1.2015707070707122,2.4782395833333336e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POC-55,Pocillopora,timepoint1,Manava,1.8108889108036184,0.14782766618799217,0.9689830256827208,0.002769507,0.26851811163652806,349.87557734887434,100.90698168332996,0,46712.01814,1.5088877551019837,0.6456530612244654,NA,NA,3.230191747572816e-5,1.3821990291262137e-5,0.075471698,2.154540816326449,4.612390776699029e-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
